EventID,POCA_X,POCA_Y,POCA_Z,scattering
1392,46.991144818027344,-529.0513872666179,200.16003446263744,0.03031668260947359
1393,405.3512323311206,868.7685091799037,-38.03666442573734,0.022130016358561246
1394,-341.13116311544195,-365.00448336517434,301.4410625461799,0.011970847443214546
1395,20.60961202699624,-92.32923587980741,99.4609384738888,0.03031205420487587
1396,-331.04919331901823,87.34050207313066,137.4472413825494,0.02067242030379324
1398,-561.5014264985055,-516.4284858556091,-268.43653261911874,0.020524936392372715
1399,-813.0367238766376,451.74031712072747,315.33475168155127,0.025949245618146922
1400,-216.6696883405741,447.9188016900447,-113.13377735108554,0.014658020776497551
1404,63.82750643356047,-382.4365670323275,-154.11329651169376,0.03502076030571155
1405,840.1225475916867,-376.8122841534394,284.4994800048365,0.007531823411438121
1406,320.45225656986474,661.3231647695388,-418.9777876605938,0.012559021329766084
1407,-934.242129054714,209.50704698103573,-164.94419927005674,0.01999348721718604
1408,-781.2988247365251,81.39397737105915,-156.95947904327494,0.01630416793267639
1409,85.57562451954148,239.20995675106508,-207.70317708070428,0.025022760454193882
1410,200.2388389104794,2.445759745837017,142.9353689851273,0.03157224885311945
1411,-92.5206612544093,94.37721594629699,92.100813872331,0.019234295806385276
1412,180.6542647434892,-404.2526866981894,131.44021279662297,0.009680955773588473
1413,-673.5037500742571,-838.9053432570531,146.75088714629067,0.00615846667010362
1414,598.7294262355811,-917.3520050278382,99.65421023556416,0.015192540073006766
1415,-40.81600325847478,563.8423835036941,-228.48246665036515,0.014517935247285497
1416,-930.0990627855001,868.6628138708452,-15.230137194009046,0.024535411358182057
1417,-915.7533101998165,-309.8907801029641,134.8785173711721,0.010050326670634713
1418,631.455459318343,949.7048326569729,-67.161328589052,0.02736419591322927
1419,576.5652262205701,726.3151426530196,11.001517386190415,0.00513234431866639
1420,54.815275648362075,542.8833918281907,23.441228944739635,0.019531704224529035
1421,759.2609070513431,308.7153287167914,-145.88173365122026,0.030317150625185123
1422,92.9969941683639,676.1306878152957,-72.85048200719535,0.0302380055781962
1424,-571.5263980375337,-713.8557426677569,99.88455172141954,0.013696254915886897
1425,915.0350098419397,-923.9555363971263,50.221055671305976,0.04020252863883353
1426,530.9075355356106,-314.3254651122203,-240.82586066540705,0.015486081559688348
1427,-771.9972372872217,817.6514730938361,25.669395291178887,0.007904472014318006
1428,348.83853770226085,-947.7555632080382,80.4155317773072,0.017108852269312365
1430,-944.4224617358739,-195.27839952556886,-14.995779601147376,0.03279145851108942
1431,-124.90918449175416,74.64279197939084,-279.89092544069666,0.015589718716301397
1433,382.58611269963285,-745.9544326556688,244.78451916784485,0.01563502204002941
1434,-623.0526162631768,-751.5962126220093,145.88909182439386,0.03176158623783344
1436,-314.03988228165395,-925.4243582563277,242.14760370662611,0.018001091368153144
1437,-995.4099293472837,109.32501792147343,415.22298595162715,0.014143738004692616
1438,-75.79052133584952,-938.6786604606855,83.76360643599537,0.02424309597838644
1439,-368.786271791182,-933.0368515491872,11.078868224206417,0.0341333246274161
1440,-977.3791903456902,676.0560720826486,47.02050928332329,0.01938364680569958
1441,-734.8520021131715,-578.5213386568693,-232.12588533020306,0.025251958037183247
1442,-601.9880669177417,135.73347607912044,150.40951084494378,0.01989995663120687
1443,378.729563476474,-213.47693190476286,-346.50997533263495,0.025323354968578807
1444,230.39836460528426,-218.83715076786538,-163.6548506618252,0.009448867873566847
1445,31.277079053706174,-926.7402920612465,-179.94112430786345,0.013804688302811495
1447,881.3951459693659,-3.603639552685813,-49.68866749586971,0.02581172341358618
1448,-958.0260837676955,-229.40803879666038,-145.91545122865494,0.02496940936360815
1449,-750.6126039977014,549.9556451845942,-105.6230046640203,0.011020136476584015
1450,598.2353735140325,-922.5980918672925,-305.4330807525907,0.012855263865772433
1451,-469.3615172633092,-621.0150988629719,-144.81149157310045,0.04163470990732442
1452,-690.8681878443051,-425.54451427651173,72.1206437663597,0.014150818325699869
1453,547.7987037483974,-57.98997516162758,-8.447276858819123,0.035201884011282415
1454,835.7070126852544,-793.3884560403349,84.7818488976859,0.027273481606854295
1456,535.6816029908721,-592.9355210620768,191.4281838200269,0.03413705029942463
1457,-486.8927974422433,-747.8104971209443,-118.19589957981356,0.03536440261678809
1458,-110.2407959567036,-303.44481213837,-42.746909394086515,0.020440819513859388
1459,-232.91519486303991,-938.2939895994277,-197.6136319452741,0.03306490037607363
1460,36.51647191915747,-200.28639869550886,-140.89003343976714,0.04239443802826343
1461,22.181655026950523,827.1249551214681,338.95811259186496,0.018852171769936404
1462,-238.97020045043894,-122.97918392677042,3.577013848717172,0.026123724576998894
1463,-627.9968015229988,-825.0841235047415,121.64233707989206,0.02744791197074425
1464,959.5419722751565,-364.40216521818917,-477.16296149093296,0.012114178448500629
1465,71.6521521765636,-983.5874601414071,-145.92625787253223,0.01209781202033518
