#class tools::wcsv::ntuple
#title Muon Tomography Hits
#separator 44
#vector_separator 59
#column int EventID
#column string Sensor
#column double X
#column double Y
#column double Z
#column double Theta
#column double Phi
669,TopSensor,548.721,965.321,1010,3.14143,2.13784
669,BottomSensor,543.477,981.052,-990,3.12129,1.74801
670,TopSensor,-735.109,547.983,1010,3.14145,-1.58261
670,BottomSensor,-733.532,541.9,-990,3.13884,-1.64961
671,TopSensor,375.813,-676.275,1010,3.14151,1.81859
671,BottomSensor,388.875,-662.509,-990,3.12249,0.986035
672,TopSensor,-394.007,361.488,1010,3.14151,-2.05833
672,BottomSensor,-386.202,355.202,-990,3.13642,-1.37734
673,TopSensor,-296.971,163.717,1010,3.14146,0.818743
673,BottomSensor,-291.936,122.287,-990,3.10356,-1.65961
674,TopSensor,-434.858,244.044,1010,3.1414,-1.46855
674,BottomSensor,-414.115,246.367,-990,3.11613,-0.150744
675,TopSensor,-624.564,-62.193,1010,3.14151,-1.6431
675,BottomSensor,-620.707,-74.338,-990,3.12346,-1.59882
676,TopSensor,-610.457,419.659,1010,3.14136,-0.979513
676,BottomSensor,-617.028,439.245,-990,3.12732,1.80316
677,TopSensor,754.534,-773.989,1010,3.14142,-1.69422
677,BottomSensor,765.185,-765.626,-990,3.12549,0.311311
678,TopSensor,-359.502,-316.928,1010,3.14149,2.82019
678,BottomSensor,-344.672,-310.396,-990,3.13104,1.01928
679,TopSensor,379.032,-339.674,1010,3.14121,1.96889
679,BottomSensor,386.056,-337.012,-990,3.12953,0.901913
680,TopSensor,-455.036,329.643,1010,3.14121,2.39788
680,BottomSensor,-454.216,339.322,-990,3.1348,1.86921
681,TopSensor,246.247,-44.8611,1010,3.14139,-0.823939
681,BottomSensor,244.639,-43.7117,-990,3.13723,-2.73309
682,TopSensor,-362.354,-283.364,1010,3.14152,1.00996
682,BottomSensor,-376.877,-275.998,-990,3.12376,2.85658
683,TopSensor,73.2251,-489.688,1010,3.14126,-1.6305
683,BottomSensor,88.2713,-487.051,-990,3.12707,0.415122
684,TopSensor,-858.333,-245.032,1010,3.14149,-2.80664
684,BottomSensor,-857.989,-238.714,-990,3.12895,1.80758
685,TopSensor,350.752,-12.772,1010,3.14155,0.86884
685,BottomSensor,340.175,-10.9048,-990,3.13112,2.96216
686,TopSensor,-983.218,419.482,1010,3.14153,0.833092
686,BottomSensor,-995.698,434.63,-990,3.12229,2.06644
687,TopSensor,995.883,251.883,1010,3.14138,-1.81951
687,BottomSensor,999.812,260.826,-990,3.13101,1.39456
688,TopSensor,231.56,-57.7254,1010,3.1414,0.914755
688,BottomSensor,230.049,-47.8594,-990,3.1316,1.65409
689,TopSensor,754.303,829.617,1010,3.14151,2.18929
689,BottomSensor,733.672,812.138,-990,3.11878,-2.39347
690,TopSensor,-909.934,288.407,1010,3.14114,1.26796
690,BottomSensor,-909.97,285.776,-990,3.13827,-0.0419064
691,TopSensor,946.699,702.928,1010,3.14142,-2.03317
691,BottomSensor,947.476,710.527,-990,3.13046,2.07535
692,TopSensor,-554.631,579.933,1010,3.14152,-3.04852
692,BottomSensor,-564.053,569.255,-990,3.12452,-2.17118
693,TopSensor,-828.007,836.825,1010,3.14148,-0.609836
693,BottomSensor,-792.621,831.268,-990,3.104,-0.139984
694,TopSensor,966.347,45.5256,1010,3.14139,-0.885077
694,BottomSensor,975.43,51.7082,-990,3.13108,0.803147
695,TopSensor,-511.111,-748.44,1010,3.14081,1.74101
695,BottomSensor,-488.084,-756.077,-990,3.11671,-0.215621
696,TopSensor,280.489,-66.6029,1010,3.14141,-2.13894
696,BottomSensor,279.979,-67.9492,-990,3.13578,-2.12694
697,TopSensor,-728.918,-403.361,1010,3.14151,2.34085
697,BottomSensor,-720.43,-403.723,-990,3.13349,0.515072
698,TopSensor,117.987,-321.128,1010,3.14142,1.28667
698,BottomSensor,118.986,-305.17,-990,3.11379,1.08798
699,TopSensor,-3.23333,193.984,1010,3.14135,2.69149
699,BottomSensor,-2.23407,207.597,-990,3.12633,1.61208
700,TopSensor,-462.18,747.841,1010,3.14152,0.190101
700,BottomSensor,-442.954,743.945,-990,3.12488,-0.035443
701,TopSensor,-13.9158,-367.487,1010,3.14151,-0.745439
701,BottomSensor,-9.29282,-387.397,-990,3.12736,-0.821088
702,TopSensor,-9.64113,164.884,1010,3.14156,2.76903
702,BottomSensor,3.15098,158.071,-990,3.13779,0.507951
703,TopSensor,-278.648,506.939,1010,3.14149,2.00858
