#class tools::wcsv::ntuple
#title Muon Tomography Hits
#separator 44
#vector_separator 59
#column int EventID
#column string Sensor
#column double X
#column double Y
#column double Z
#column double Theta
#column double Phi
128,TopSensor,-636.417,-499.828,1010,3.14149,2.88503
128,BottomSensor,-637.964,-494.14,-990,3.1301,2.85746
129,TopSensor,666.743,373.724,1010,3.14134,-0.886322
129,BottomSensor,678.234,381.56,-990,3.13072,0.17605
130,TopSensor,-615.199,334.674,1010,3.1414,0.441604
130,BottomSensor,-616.718,325.12,-990,3.13377,-1.39827
131,TopSensor,-469.81,969.421,1010,3.14138,-2.46145
131,BottomSensor,-479.903,964.975,-990,3.12184,-2.57062
132,TopSensor,-867.58,-271.887,1010,3.14147,-1.80157
132,BottomSensor,-849.188,-279.492,-990,3.12459,-0.746131
133,TopSensor,370.32,765.356,1010,3.14139,-2.15637
133,BottomSensor,372.368,755.601,-990,3.13063,-1.14154
134,TopSensor,-44.7925,-340.661,1010,3.14148,1.97272
134,BottomSensor,-61.5836,-344.29,-990,3.12357,-2.57325
135,TopSensor,-177.899,982.418,1010,3.14148,0.495182
135,BottomSensor,-180.845,983.946,-990,3.13168,3.13243
136,TopSensor,229.288,324.529,1010,3.14136,-0.51751
136,BottomSensor,246.057,308.609,-990,3.1203,-0.556317
137,TopSensor,-89.5275,-715.839,1010,3.14128,-0.0779247
137,BottomSensor,-79.6328,-737.838,-990,3.1145,-1.22703
138,TopSensor,548.221,776.268,1010,3.1415,2.53576
138,BottomSensor,544.713,764.211,-990,3.13427,-2.39772
139,TopSensor,571.569,871.471,1010,3.14149,-1.91046
139,BottomSensor,564.82,845.038,-990,3.11408,-1.78831
140,TopSensor,-421.059,-601.834,1010,3.14141,-1.97139
140,BottomSensor,-455.008,-611.638,-990,3.10397,-2.54088
141,TopSensor,-197.041,363.707,1010,3.14128,1.53436
141,BottomSensor,-185.78,365.592,-990,3.13276,-0.121407
142,TopSensor,-645.955,4.41613,1010,3.14151,1.23054
142,BottomSensor,-652.052,-10.7028,-990,3.12142,-2.02807
143,TopSensor,-82.2603,-874.881,1010,3.14145,1.60836
143,BottomSensor,-84.5287,-889.982,-990,3.12656,-1.90317
144,TopSensor,-173.237,325.849,1010,3.14151,-2.47046
144,BottomSensor,-181.05,351.643,-990,3.11449,1.75415
145,TopSensor,-549.803,-625.121,1010,3.14137,0.0983634
145,BottomSensor,-587.647,-627.559,-990,3.11452,-2.86267
146,TopSensor,-195.509,753.22,1010,3.14117,-2.18482
146,BottomSensor,-199.489,763.161,-990,3.13053,2.20569
147,TopSensor,-188.179,-743.053,1010,3.14144,1.37611
147,BottomSensor,-155.706,-723.362,-990,3.11033,0.590764
148,TopSensor,-43.8648,338.005,1010,3.14156,-1.73077
148,BottomSensor,-51.1493,306.464,-990,3.11403,-2.03239
149,TopSensor,219.394,235.024,1010,3.14147,-1.3677
149,BottomSensor,221.447,248.455,-990,3.12903,1.712
150,TopSensor,-546.415,-649.655,1010,3.14145,-0.956769
150,BottomSensor,-561.874,-640.299,-990,3.1176,2.77979
151,TopSensor,-611.902,125.679,1010,3.1414,2.18558
151,BottomSensor,-624.647,148.258,-990,3.11834,2.00913
152,TopSensor,-289.58,684.317,1010,3.14148,2.36575
152,BottomSensor,-285.842,674.344,-990,3.13325,-2.65341
153,TopSensor,156.372,286.569,1010,3.14146,-2.02957
153,BottomSensor,195.811,309.68,-990,3.10439,0.572126
154,TopSensor,-692.118,712.015,1010,3.14148,2.02227
154,BottomSensor,-678.475,685.887,-990,3.11423,-1.30322
155,TopSensor,667.263,860.756,1010,3.14133,-1.54891
155,BottomSensor,653.701,868.54,-990,3.12323,2.80834
156,TopSensor,413.039,221.732,1010,3.14144,0.353395
156,BottomSensor,393.789,215.994,-990,3.12692,-2.5462
157,TopSensor,804.18,-452.794,1010,3.14048,-2.80461
157,BottomSensor,802.333,-463.252,-990,3.13258,-1.72236
158,TopSensor,-586.75,209.766,1010,3.14152,-1.48008
158,BottomSensor,-589.617,218.351,-990,3.12924,2.1838
159,TopSensor,-196.381,-20.4824,1010,3.14139,-3.03555
159,BottomSensor,-182.455,-14.9321,-990,3.12012,0.327778
160,TopSensor,589.502,916.636,1010,3.14141,2.90566
160,BottomSensor,590.092,918.536,-990,3.14036,-0.265829
161,TopSensor,196.822,-275.05,1010,3.14146,0.974098
161,BottomSensor,213.266,-288.87,-990,3.1168,-0.807446
162,TopSensor,-658.285,-743.091,1010,3.14152,1.39221
162,BottomSensor,-648.817,-736.717,-990,3.12925,0.20505
163,TopSensor,619.065,-351.703,1010,3.14146,-0.51053
163,BottomSensor,628.702,-367.138,-990,3.13012,0.0943636
164,TopSensor,834.542,-271.564,1010,3.14146,-2.24757
164,BottomSensor,827.699,-274.005,-990,3.13664,2.96425
165,TopSensor,-518.558,-814.088,1010,3.14149,-1.06597
165,BottomSensor,-502.299,-792.157,-990,3.11243,0.943265
166,TopSensor,861.103,843.384,1010,3.14141,-0.644332
166,BottomSensor,859.29,848.142,-990,3.12916,2.02547
167,TopSensor,349.166,282.414,1010,3.14142,-0.6503
167,BottomSensor,343.568,285.385,-990,3.13342,2.24462
168,TopSensor,-75.8756,185.754,1010,3.14151,0.900725
168,BottomSensor,-86.262,199.239,-990,3.12364,2.35315
169,TopSensor,-515.355,-973.807,1010,3.14148,1.46239
169,BottomSensor,-529.767,-990.402,-990,3.12503,-2.13691
170,TopSensor,865.731,831.268,1010,3.1412,1.92222
170,BottomSensor,833.037,833.675,-990,3.10685,2.96187
171,TopSensor,229.714,60.2249,1010,3.14145,-0.515448
171,BottomSensor,214.593,47.7373,-990,3.12253,-2.25432
172,TopSensor,-29.1137,-726.822,1010,3.14146,0.962902
172,BottomSensor,-37.3447,-730.881,-990,3.13035,-2.46753
173,TopSensor,-66.0439,-756.266,1010,3.14142,-0.581037
173,BottomSensor,-69.1064,-756.069,-990,3.1295,2.64451
174,TopSensor,-94.4201,-535.25,1010,3.14142,0.378545
174,BottomSensor,-97.7411,-519.172,-990,3.12922,1.9992
175,TopSensor,756.988,-363.733,1010,3.14147,-1.51853
175,BottomSensor,742.55,-396.155,-990,3.11735,-2.196
176,TopSensor,-84.0418,-904.494,1010,3.14142,-0.555804
176,BottomSensor,-65.7689,-910.493,-990,3.12636,-0.300326
177,TopSensor,349.177,-50.2759,1010,3.14146,0.804183
177,BottomSensor,336.477,-58.4522,-990,3.12837,-2.69352
178,TopSensor,257.039,243.344,1010,3.14133,0.163151
178,BottomSensor,249.573,233.079,-990,3.12946,-2.3772
179,TopSensor,-36.9309,588.703,1010,3.14141,1.67546
179,BottomSensor,-16.0449,595.188,-990,3.12365,0.115782
180,TopSensor,945.814,965.021,1010,3.14138,-0.354727
180,BottomSensor,953.305,972.916,-990,3.13274,0.850819
181,TopSensor,-316.296,-350.232,1010,3.14148,-3.04512
181,BottomSensor,-317.645,-320.581,-990,3.11525,1.51976
182,TopSensor,525.836,-47.6921,1010,3.14157,2.47311
182,BottomSensor,541.919,-47.4912,-990,3.12703,-0.0268366
183,TopSensor,968.862,-406.828,1010,3.14147,-2.07393
183,BottomSensor,969.411,-431.605,-990,3.12332,-1.47656
184,TopSensor,532.176,-755.142,1010,3.14139,1.40009
184,BottomSensor,533.446,-783.017,-990,3.10523,-1.7724
185,TopSensor,197.568,-478.831,1010,3.14152,2.50451
185,BottomSensor,185.651,-490.222,-990,3.12982,-2.80534
186,TopSensor,-11.369,-570.856,1010,3.14137,2.62867
186,BottomSensor,-51.0351,-600.795,-990,3.0941,-2.44131
187,TopSensor,134.838,439.236,1010,3.14152,2.78489
187,BottomSensor,130.857,444.429,-990,3.13997,-2.649
188,TopSensor,-343.76,649.997,1010,3.14144,2.90517
188,BottomSensor,-332.574,633.29,-990,3.12017,-0.732573
189,TopSensor,-576.088,77.1309,1010,3.14135,0.232142
189,BottomSensor,-577.853,66.0958,-990,3.12965,-1.66652
190,TopSensor,-782.17,-873.29,1010,3.14149,-2.70511
190,BottomSensor,-774.944,-876.743,-990,3.12524,0.0092684
191,TopSensor,-503.603,-633.933,1010,3.1414,-2.53289
191,BottomSensor,-521.435,-668.644,-990,3.10634,-2.10066
192,TopSensor,373.765,566.567,1010,3.1415,-0.381379
192,BottomSensor,392.028,576.469,-990,3.10609,0.537666
193,TopSensor,-72.0239,339.286,1010,3.14148,-1.35361
193,BottomSensor,-41.7435,350.605,-990,3.11565,0.332908
194,TopSensor,-221.265,-589.202,1010,3.14153,1.47996
194,BottomSensor,-225.144,-582.513,-990,3.13295,2.13156
195,TopSensor,-517.032,-404.007,1010,3.14136,2.01602
195,BottomSensor,-508.506,-425.634,-990,3.12645,-1.0728
196,TopSensor,110.792,241.733,1010,3.14151,-1.82529
196,BottomSensor,112.488,250.992,-990,3.1355,0.373608
197,TopSensor,-141.125,506.775,1010,3.14127,-0.126323
197,BottomSensor,-138.851,500.882,-990,3.134,-0.619019
198,TopSensor,172.724,133.907,1010,3.14145,0.652798
198,BottomSensor,176.156,133.029,-990,3.13813,-0.778377
199,TopSensor,657.635,799.257,1010,3.14134,-1.38248
199,BottomSensor,660.647,796.063,-990,3.13979,-0.846316
200,TopSensor,933.108,964.602,1010,3.14153,-3.04267
200,BottomSensor,938.061,957.897,-990,3.13423,-1.29847
201,TopSensor,372.861,-621.896,1010,3.14138,2.59029
201,BottomSensor,358.565,-631.523,-990,3.12477,-2.95448
202,TopSensor,652.512,-101.031,1010,3.14148,-1.23589
202,BottomSensor,673.187,-88.0401,-990,3.11367,0.459171
203,TopSensor,-934.813,510.264,1010,3.14151,-0.836517
203,BottomSensor,-931.362,504.341,-990,3.13229,-1.16289
204,TopSensor,-112.178,-160.004,1010,3.14142,2.7607
204,BottomSensor,-154.25,-154.704,-990,3.09517,2.98746
205,TopSensor,-536.577,-891.259,1010,3.14157,2.53922
205,BottomSensor,-530.735,-915.919,-990,3.11919,-1.3056
206,TopSensor,-404.134,-389.373,1010,3.14125,2.54121
206,BottomSensor,-391.477,-374.429,-990,3.11838,0.824928
207,TopSensor,716.46,87.1791,1010,3.14106,-1.44586
207,BottomSensor,715.054,71.2787,-990,3.12633,-1.90028
208,TopSensor,94.2679,906.767,1010,3.14146,0.922785
208,BottomSensor,86.3896,899.186,-990,3.13291,-2.81665
209,TopSensor,-664.391,-934.905,1010,3.14143,2.21968
209,BottomSensor,-659.074,-948.419,-990,3.12499,-0.983366
210,TopSensor,-919.731,-328.88,1010,3.14147,2.30547
210,BottomSensor,-944.447,-325.308,-990,3.11862,2.94158
211,TopSensor,523.723,-999.731,1010,3.14151,1.82052
212,TopSensor,-119.816,-246.046,1010,3.14154,2.36761
212,BottomSensor,-142.345,-214.989,-990,3.09848,2.17623
213,TopSensor,177.654,-720.478,1010,3.14138,-3.08061
213,BottomSensor,183.042,-730.754,-990,3.12466,-1.12003
214,TopSensor,-162.133,781.568,1010,3.14151,-0.160754
214,BottomSensor,-161.973,775.874,-990,3.13456,-2.45737
215,TopSensor,50.1085,-588.918,1010,3.14137,-2.70752
215,BottomSensor,53.813,-601.353,-990,3.12663,-0.86594
216,TopSensor,-2.77581,-270.944,1010,3.14148,-2.11883
216,BottomSensor,-1.17281,-260.645,-990,3.13502,1.0402
217,TopSensor,566.586,491.921,1010,3.14153,-1.49128
217,BottomSensor,559.969,458.404,-990,3.10831,-1.78943
