#class tools::wcsv::ntuple
#title Muon Tomography Hits
#separator 44
#vector_separator 59
#column int EventID
#column string Sensor
#column double X
#column double Y
#column double Z
#column double Theta
#column double Phi
223,TopSensor,242.027,355.082,1010,3.14144,-2.75948
223,BottomSensor,263.112,349.729,-990,3.12182,-0.235246
224,TopSensor,539.728,732.855,1010,3.14143,-1.39081
224,BottomSensor,517.369,730.677,-990,3.1285,-2.78746
225,TopSensor,5.68914,-34.7558,1010,3.14133,-2.29521
225,BottomSensor,5.87595,-27.3518,-990,3.12632,1.6445
226,TopSensor,-547.535,99.5948,1010,3.14157,-2.63829
226,BottomSensor,-548.134,102.314,-990,3.13646,2.06234
227,TopSensor,351.752,932.146,1010,3.14129,-1.98191
227,BottomSensor,375.98,928.858,-990,3.11886,0.0698413
228,TopSensor,861.955,-523.023,1010,3.14157,2.62682
228,BottomSensor,871.273,-540.735,-990,3.12145,-0.920653
229,TopSensor,-990.065,997.178,1010,3.14135,0.180373
229,BottomSensor,-990.458,989.867,-990,3.13443,-2.35063
230,TopSensor,136.281,930.392,1010,3.14158,1.48611
230,BottomSensor,168.342,961.286,-990,3.10134,0.896589
231,TopSensor,200.251,-876.023,1010,3.14158,0.337765
231,BottomSensor,219.302,-876.558,-990,3.12662,0.0447611
232,TopSensor,-200.557,-446.853,1010,3.1412,-3.12899
232,BottomSensor,-185.071,-436.46,-990,3.12148,0.741251
233,TopSensor,-137.265,361.335,1010,3.14149,-1.44876
233,BottomSensor,-161.91,374.111,-990,3.12458,2.60032
234,TopSensor,-837.943,-63.9826,1010,3.14149,2.83408
234,BottomSensor,-810.114,-59.8575,-990,3.11612,0.182527
235,TopSensor,-523.365,51.296,1010,3.14143,0.796894
235,BottomSensor,-507.201,54.3913,-990,3.13053,0.317847
236,TopSensor,-35.4976,-207.28,1010,3.14138,0.241015
236,BottomSensor,-23.9832,-213.954,-990,3.13352,-0.647466
237,TopSensor,-494.062,-400.406,1010,3.14142,-0.605117
237,BottomSensor,-486.665,-388.367,-990,3.12158,1.1713
238,TopSensor,-965.863,-463.863,1010,3.14153,0.653597
238,BottomSensor,-960,-463.187,-990,3.1343,-0.650348
239,TopSensor,-243.222,-393.912,1010,3.14143,0.185662
239,BottomSensor,-238.621,-401.935,-990,3.14033,-1.659
240,TopSensor,64.3595,833.239,1010,3.14147,-0.0940693
240,BottomSensor,61.1736,841.633,-990,3.13603,0.728201
241,TopSensor,-266.312,-603.466,1010,3.14141,-2.15835
241,BottomSensor,-263.379,-597.361,-990,3.13333,0.81541
242,TopSensor,149.352,-985.531,1010,3.14155,2.74104
242,BottomSensor,158.437,-979.961,-990,3.12939,-0.00645765
243,TopSensor,984.928,270.373,1010,3.14145,-1.36137
243,BottomSensor,951.387,274.202,-990,3.11064,3.03064
244,TopSensor,769.842,-445.151,1010,3.1415,2.83216
244,BottomSensor,783.933,-436.571,-990,3.13488,1.03814
245,TopSensor,11.8558,-108.028,1010,3.1413,-2.31087
245,BottomSensor,29.3019,-128.236,-990,3.12224,-0.718435
246,TopSensor,-563.39,655.056,1010,3.14138,-1.91859
246,BottomSensor,-539.197,668.352,-990,3.1166,0.352517
247,TopSensor,-124.672,537.573,1010,3.14125,-3.13159
247,BottomSensor,-113.933,547.68,-990,3.12313,0.65913
248,TopSensor,74.544,234.94,1010,3.14153,1.82061
248,BottomSensor,64.4117,238.906,-990,3.12745,2.32477
249,TopSensor,365.159,852.619,1010,3.14144,-2.66902
249,BottomSensor,384.709,831.396,-990,3.11899,-0.761984
250,TopSensor,736.655,-997.863,1010,3.14133,-2.86599
251,TopSensor,-592.206,-364.734,1010,3.14129,-0.393317
